	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	featureData.symbol
ENSG00000137040	1.066102779	-1.949148827	0.768478566	-2.536373705	0.011200714	0.056209795	RANBP6
ENSG00000184898	1.558692921	1.643188165	0.648624355	2.533343302	0.011298024	0.056600441	RBM43
ENSG00000170899	2.07863238	-1.784637742	0.704680117	-2.532550159	0.011323617	0.056696088	GSTA4
ENSG00000168827	2.499261902	-1.366218902	0.541005071	-2.52533474	0.011558813	0.057708053	GFM1
ENSG00000171813	1.249738942	-1.873693492	0.743046654	-2.521636401	0.011681038	0.058210879	PWWP2B
ENSG00000110756	4.59584948	1.029984488	0.408484063	2.521480225	0.011686224	0.058210879	HPS5
ENSG00000130560	4.379962221	-1.118588441	0.443752924	-2.520746075	0.011710633	0.058299165	UBAC1
ENSG00000071967	2.944527059	-1.50496382	0.597202702	-2.520021786	0.011734757	0.058332341	CYBRD1
ENSG00000198721	4.052510247	-1.117192115	0.443362446	-2.519816743	0.011741595	0.058332341	ECI2
ENSG00000182362	1.994809799	-1.726009177	0.686281871	-2.515014965	0.011902733	0.058952662	YBEY
ENSG00000214087	4.338678699	-1.212064076	0.482402384	-2.51255822	0.011985933	0.059331047	ARL16
ENSG00000152672	1.258890638	2.201569982	0.876864879	2.510728887	0.012048219	0.059571748	CLEC4F
ENSG00000143303	2.813789424	-1.195949269	0.476576469	-2.509459334	0.012091614	0.059713231	RRNAD1
ENSG00000174775	1.942232615	-1.514683243	0.603629925	-2.509291174	0.012097372	0.059713231	HRAS
ENSG00000179958	4.49237511	-1.100358251	0.438734567	-2.508027256	0.01214073	0.059794755	DCTPP1
ENSG00000016864	2.973749577	-1.378818645	0.549871604	-2.507528369	0.012157882	0.059842578	GLT8D1
ENSG00000144843	2.336869483	1.32405422	0.528232539	2.506574513	0.012190736	0.059966287	ADPRH
ENSG00000073331	2.306123516	1.316258678	0.525666242	2.503981752	0.012280437	0.060343645	ALPK1
ENSG00000167645	2.625452362	-1.420920048	0.568697553	-2.498551367	0.012470207	0.06117847	YIF1B
ENSG00000124635	1.127375172	1.855719702	0.74407004	2.494012126	0.012630823	0.06182157	HIST1H2BJ
ENSG00000167264	1.615925828	-1.53053556	0.613671793	-2.494062098	0.012629045	0.06182157	DUS2
ENSG00000149499	1.996143417	-1.609630799	0.645970616	-2.491801886	0.012709691	0.062137849	EML3
ENSG00000019991	1.468783882	-1.552175333	0.623196476	-2.490667697	0.012750331	0.062301617	HGF
ENSG00000001036	3.949850843	-1.009397657	0.406090939	-2.485644373	0.012931712	0.062941068	FUCA2
ENSG00000087095	1.089237014	1.815545285	0.730636217	2.484882683	0.012959413	0.063005577	NLK
ENSG00000163214	2.298120793	-1.317657439	0.530941889	-2.481735699	0.013074421	0.063493931	DHX57
ENSG00000245556	2.684547369	1.299056571	0.523655431	2.480746867	0.013110744	0.063599506	CTD-2037K23.2
ENSG00000148396	1.800400935	-1.403069867	0.565567411	-2.480818093	0.013108125	0.063599506	SEC16A
ENSG00000159189	3.429829385	1.656362928	0.668319896	2.478398351	0.013197371	0.063806801	C1QC
ENSG00000226380	1.563701698	1.494654534	0.603291302	2.477500551	0.01323062	0.063861357	MIR29A
ENSG00000131652	3.266107868	-1.196072822	0.483517944	-2.473688592	0.01337262	0.06436865	THOC6
ENSG00000172890	1.583269986	-1.626316979	0.657828715	-2.472249906	0.013426562	0.06459265	NADSYN1
ENSG00000180596	4.781374701	1.208239011	0.488810996	2.471791798	0.013443779	0.064604208	HIST1H2BC
ENSG00000168286	1.745157538	-1.419636493	0.574323966	-2.471839201	0.013441996	0.064604208	THAP11
ENSG00000100445	2.034920217	-1.44254556	0.583913037	-2.470480137	0.013493181	0.064743609	SDR39U1
ENSG00000234883	7.681002912	1.554886702	0.629399104	2.470430435	0.013495056	0.064743609	MIR155HG
ENSG00000164088	2.983685462	-1.406960767	0.570036022	-2.468196243	0.013579585	0.06507755	PPM1M
ENSG00000184857	1.378496502	-1.589380607	0.644231874	-2.467094025	0.013621458	0.065135066	TMEM186
ENSG00000091732	2.632963247	-1.186777091	0.481270671	-2.465924399	0.013666017	0.06527347	ZC3HC1
ENSG00000070761	3.277244562	-1.176015966	0.476999488	-2.465444923	0.013684321	0.065292478	C16orf80
ENSG00000165959	1.609615812	-1.496366201	0.607498084	-2.463162011	0.013771767	0.065637898	CLMN
ENSG00000175471	3.317183856	1.062194156	0.431378742	2.462323831	0.013803997	0.065648016	MCTP1
ENSG00000233559	1.152509141	-1.799041035	0.730519786	-2.462686253	0.013790053	0.065648016	AC016831.7
ENSG00000175768	1.752254581	-1.419751477	0.57649231	-2.462741396	0.013787932	0.065648016	TOMM5
ENSG00000172301	2.822016505	-1.13419287	0.461236374	-2.459027375	0.013931399	0.066181735	COPRS
ENSG00000123384	1.239670778	-1.647434035	0.670103561	-2.458476767	0.01395278	0.066211181	LRP1
ENSG00000211456	2.368108398	-1.238174547	0.504586295	-2.453841017	0.014133945	0.066961582	SACM1L
ENSG00000131116	2.516833392	-1.295125811	0.527854706	-2.453564958	0.014144799	0.066976621	ZNF428
ENSG00000153201	1.968060992	-1.448651615	0.590788954	-2.452062796	0.014203987	0.067140426	RANBP2
ENSG00000071054	3.301798518	-1.092486877	0.446127329	-2.448823031	0.014332385	0.067571384	MAP4K4
ENSG00000165259	1.282125953	1.702993114	0.696220727	2.446053456	0.014442958	0.06801916	HDX
ENSG00000157827	1.873077898	1.536580183	0.628348466	2.445426808	0.014468081	0.068100704	FMNL2
ENSG00000198673	1.148046018	1.921667959	0.786052004	2.444708427	0.014496929	0.068199684	FAM19A2
ENSG00000114779	2.477897315	-1.251505202	0.512570802	-2.441624058	0.014621364	0.068584151	ABHD14B
ENSG00000083444	1.382963179	-1.581412954	0.647925098	-2.440734212	0.014657438	0.068658525	PLOD1
ENSG00000176102	2.820357561	1.23014535	0.504905144	2.436389022	0.014834721	0.069451656	CSTF3
ENSG00000139193	2.163273542	-1.518242913	0.623532996	-2.434903885	0.014895746	0.069625239	CD27
ENSG00000106263	1.032925241	-2.007868385	0.825427618	-2.432519026	0.014994204	0.070010409	EIF3B
ENSG00000161791	1.874029628	-1.42702485	0.586837494	-2.431720645	0.015027292	0.070127365	FMNL3
ENSG00000122490	2.354513073	1.329780878	0.546957401	2.431232992	0.015047535	0.070184277	PQLC1
ENSG00000029153	1.359918228	1.748402151	0.71971146	2.429309866	0.015127597	0.07048232	ARNTL2
ENSG00000124788	3.714872654	-1.125435741	0.463459121	-2.428338745	0.015168169	0.070581055	ATXN1
ENSG00000188010	2.476248944	-1.427467098	0.589220935	-2.422634724	0.015408411	0.071561322	MORN2
ENSG00000106305	2.96339575	-1.112855615	0.459774831	-2.420436137	0.015501902	0.07191893	AIMP2
ENSG00000121410	2.829534769	-1.146464343	0.474588549	-2.415701654	0.015704924	0.072822086	A1BG
ENSG00000163346	2.875602998	-1.338070634	0.554642759	-2.412490947	0.015843931	0.073312361	PBXIP1
ENSG00000124193	4.174779329	-1.032448296	0.428144527	-2.411448074	0.015889314	0.07348176	SRSF6
ENSG00000175792	1.82101857	-1.404077776	0.582583251	-2.410089499	0.015948608	0.073612694	RUVBL1
ENSG00000226004	1.23732262	1.73792665	0.721369144	2.409205694	0.015987285	0.073612694	RP11-10J5.1
ENSG00000100523	4.594955162	1.024395309	0.425148286	2.409501207	0.015974343	0.073612694	DDHD1
ENSG00000167272	3.024407119	-1.218557992	0.505994983	-2.408241254	0.016029584	0.073714928	POP5
ENSG00000162076	3.493899521	-1.04264817	0.433052582	-2.407671059	0.016054639	0.073776903	FLYWCH2
ENSG00000117010	1.563499186	1.719531773	0.71436576	2.407074735	0.016080879	0.073787675	ZNF684
ENSG00000156471	2.878986801	-1.196458783	0.497048176	-2.407128405	0.016078516	0.073787675	PTDSS1
ENSG00000123700	3.073640272	1.192699488	0.496027804	2.404501278	0.01619455	0.074185326	KCNJ2
ENSG00000124508	2.108864398	1.466479592	0.609981822	2.404136549	0.016210717	0.074220405	BTN2A2
ENSG00000111142	5.417562466	-1.076053123	0.448239922	-2.400618667	0.016367383	0.074741526	METAP2
ENSG00000102096	4.630781759	1.052417055	0.439048716	2.397039362	0.016528148	0.075368978	PIM2
ENSG00000256948	1.769680717	1.723760308	0.719139737	2.396975469	0.01653103	0.075368978	RP11-598F7.3
ENSG00000243364	1.291037074	-1.8802158	0.784710979	-2.396061545	0.016572307	0.075479721	EFNA4
ENSG00000108591	2.688323987	-1.21220117	0.507088766	-2.390510797	0.016824954	0.076470689	DRG2
ENSG00000253958	5.3261816	1.035935127	0.433449182	2.389980579	0.016849264	0.076541291	CLDN23
ENSG00000113742	3.709701148	-1.253845257	0.525057781	-2.388013857	0.016939703	0.07683208	CPEB4
ENSG00000160685	1.12751166	-1.817213662	0.762102292	-2.384474737	0.017103522	0.077414074	ZBTB7B
ENSG00000108510	3.465467851	1.078288446	0.452208529	2.384493826	0.017102635	0.077414074	MED13
ENSG00000123689	22.91130426	-1.440501843	0.604353165	-2.383543144	0.017146874	0.077541114	G0S2
ENSG00000087884	4.515782172	1.004818973	0.42157473	2.38348957	0.01714937	0.077541114	AAMDC
ENSG00000170222	3.002508043	1.114898711	0.467995514	2.382285038	0.017205574	0.077754931	ADPRM
ENSG00000165688	2.207324484	-1.241025427	0.521978241	-2.37754245	0.017428437	0.078639848	PMPCA
ENSG00000130810	2.760060381	-1.210632756	0.509300879	-2.377048236	0.017451806	0.078663902	PPAN
ENSG00000161618	3.377416654	-1.11446809	0.469418422	-2.374146468	0.017589572	0.079131283	ALDH16A1
ENSG00000164062	4.038174615	-1.109542826	0.467734522	-2.372163639	0.017684257	0.079465269	APEH
ENSG00000171806	2.70260636	-1.158825446	0.489404842	-2.367825872	0.017892955	0.080278988	METTL18
ENSG00000145349	1.351391006	1.637135685	0.692762706	2.363198353	0.018117969	0.080930503	CAMK2D
ENSG00000237773	1.081846339	-1.886313072	0.798168121	-2.363302947	0.018112856	0.080930503	AC003075.4
ENSG00000165474	3.664151009	2.172693258	0.919311088	2.363392856	0.018108462	0.080930503	GJB2
ENSG00000077254	4.411933644	1.054716379	0.447270974	2.358114971	0.018368003	0.081695933	USP33
ENSG00000139974	1.903185888	-1.290623557	0.547464434	-2.35745644	0.018400614	0.081715965	SLC38A6
ENSG00000198276	1.021262502	-1.878421751	0.79686835	-2.35725481	0.018410609	0.081718744	UCKL1
ENSG00000114126	2.404471039	-1.206869905	0.512227294	-2.356121824	0.01846686	0.081926732	TFDP2
ENSG00000271646	2.796942438	1.220145383	0.517974428	2.355609307	0.018492356	0.081998132	RP11-326I11.3
ENSG00000166886	4.472041358	-1.123383823	0.477091938	-2.354648516	0.018540233	0.082168656	NAB2
ENSG00000105246	8.423705084	1.329517548	0.565075485	2.352814065	0.018631948	0.082449443	EBI3
ENSG00000139725	4.725562439	-1.004071704	0.426930111	-2.351840921	0.018680762	0.082581656	RHOF
ENSG00000134899	1.613772163	-1.487738772	0.633586829	-2.348121368	0.018868372	0.083242256	ERCC5
ENSG00000105186	1.634869725	-1.592268837	0.679289514	-2.344020927	0.019077101	0.083993172	ANKRD27
ENSG00000115464	4.378246264	-1.037467966	0.442795359	-2.342996478	0.019129564	0.084181662	USP34
ENSG00000126522	3.854931504	-1.019983524	0.435594037	-2.341592028	0.019201691	0.084413887	ASL
ENSG00000135074	1.133080181	1.710044243	0.730909996	2.339609873	0.019303893	0.08472322	ADAM19
ENSG00000104783	1.547196123	-1.674825538	0.716527807	-2.337418758	0.019417421	0.085019449	KCNN4
ENSG00000171940	2.770037225	-1.077679381	0.462830809	-2.328452124	0.019888109	0.086905853	ZNF217
ENSG00000147883	2.112527346	-1.552442731	0.66806873	-2.323776972	0.020137451	0.087783538	CDKN2B
ENSG00000156313	1.436262583	-1.561159521	0.672799917	-2.320391965	0.020319683	0.088349091	RPGR
ENSG00000119640	1.647644399	-1.566552233	0.675838786	-2.317937747	0.020452705	0.088883154	ACYP1
ENSG00000130717	2.741742466	-1.119727554	0.483164429	-2.317487561	0.020477187	0.088945234	UCK1
ENSG00000136451	3.90383107	1.204374126	0.519791249	2.317034247	0.020501866	0.089005787	VEZF1
ENSG00000075407	2.035289573	-1.264928385	0.547526583	-2.310259309	0.020873802	0.090397867	ZNF37A
ENSG00000094631	2.637266218	1.152301614	0.498933468	2.309529601	0.020914211	0.090527915	HDAC6
ENSG00000141905	2.65178851	-1.215654737	0.526574188	-2.308610573	0.020965201	0.090658642	NFIC
ENSG00000179388	1.321955984	-1.749182538	0.75831396	-2.306673266	0.021073042	0.090989639	EGR3
ENSG00000143793	3.200395982	-1.072634973	0.465643295	-2.30355507	0.021247632	0.091652745	C1orf35
ENSG00000169696	2.413721055	-1.207941158	0.525254541	-2.299725303	0.021463788	0.092402347	ASPSCR1
ENSG00000099385	2.056037454	-1.248545502	0.543199788	-2.298501454	0.021533265	0.092610029	BCL7C
ENSG00000148344	1.110699032	-1.918617086	0.835640782	-2.295983068	0.02167685	0.092998269	PTGES
ENSG00000151883	2.388866503	1.27720234	0.558492326	2.286875363	0.022203099	0.094836155	PARP8
ENSG00000234608	2.292167703	-1.173010351	0.514068931	-2.281815297	0.022500247	0.095823807	MAPKAPK5-AS1
ENSG00000101911	1.648035373	1.400667858	0.614084136	2.28090546	0.022554042	0.096006029	PRPS2
ENSG00000253593	1.138681152	-1.591726226	0.69808886	-2.280119793	0.022600585	0.096110336	RP11-157E21.1
ENSG00000174007	1.229753741	-1.701599039	0.746828369	-2.278433853	0.022700741	0.096416082	CEP19
ENSG00000100784	2.066906369	1.330452772	0.584014562	2.27811575	0.022719682	0.096416082	RPS6KA5
ENSG00000165632	3.309714733	-1.043412128	0.458197722	-2.277209331	0.022773728	0.096517229	TAF3
ENSG00000153561	1.996013285	-1.258274902	0.553036644	-2.27521072	0.022893292	0.096864044	RMND5A
ENSG00000136270	3.58157018	-1.012689144	0.44511869	-2.275099132	0.022899984	0.096864044	TBRG4
ENSG00000101888	1.746982058	1.47910437	0.651147349	2.271535578	0.023114576	0.09748807	NXT2
ENSG00000146872	1.35072906	1.674877203	0.737936626	2.269676207	0.023227236	0.097868576	TLK2
ENSG00000143393	2.290837555	-1.158957748	0.512648045	-2.260727917	0.023776111	0.099700479	PI4KB
ENSG00000178467	1.418389242	-1.495816361	0.66165349	-2.260724661	0.023776312	0.099700479	P4HTM
ENSG00000182307	2.262018328	-1.193956289	0.528230927	-2.260292284	0.023803117	0.099764912	C8orf33
ENSG00000118058	3.059721953	-1.033868502	0.457462282	-2.260008183	0.023820743	0.099790836	KMT2A
ENSG00000146535	2.158654374	-1.367753639	0.605307333	-2.259601965	0.023845966	0.099800629	GNA12
ENSG00000004799	1.151905163	-1.57627133	0.698554234	-2.256476668	0.024040795	0.100471401	PDK4
ENSG00000149823	3.79885166	-1.014912223	0.449873361	-2.255995376	0.024070921	0.100538254	VPS51
ENSG00000108468	2.328123107	-1.18577862	0.52574337	-2.25543238	0.024106202	0.100600141	CBX1
ENSG00000126821	3.625840049	1.093023498	0.484823265	2.254478231	0.024166099	0.100753687	SGPP1
ENSG00000161010	1.440129745	-1.730953871	0.769582087	-2.249212787	0.024498961	0.101995198	C5orf45
ENSG00000203760	3.730859696	-1.105050481	0.49209139	-2.245620436	0.02472833	0.102704999	CENPW
ENSG00000187808	1.249383901	-1.607053119	0.716099977	-2.244174236	0.024821193	0.103041621	SOWAHD
ENSG00000164163	2.786090368	-1.211421741	0.53992389	-2.243689828	0.024852365	0.103121945	ABCE1
ENSG00000229474	1.370613032	1.498849468	0.668224211	2.243033763	0.024894637	0.103150132	PATL2
ENSG00000176619	1.019089998	-1.715836508	0.764914518	-2.243174194	0.024885584	0.103150132	LMNB2
ENSG00000149591	1.101643524	1.695616514	0.756434992	2.241589208	0.024987934	0.103389355	TAGLN
ENSG00000111203	2.095731121	-1.58714445	0.708021243	-2.24166219	0.024983213	0.103389355	ITFG2
ENSG00000085415	1.879099257	-1.343776177	0.59972452	-2.240655719	0.025048384	0.103541237	SEH1L
ENSG00000115211	1.693757227	-1.333222249	0.595220722	-2.239878752	0.025098795	0.103700471	EIF2B4
ENSG00000023228	2.778283432	-1.099257837	0.491080588	-2.238446937	0.025191924	0.10393213	NDUFS1
ENSG00000163221	4.806918197	-1.101231149	0.492259906	-2.237092918	0.025280268	0.104154225	S100A12
ENSG00000075914	2.59702967	-1.142214259	0.511081098	-2.234898266	0.025424028	0.10459829	EXOSC7
ENSG00000205268	2.824375194	1.11880366	0.500576043	2.235032372	0.025415224	0.10459829	PDE7A
ENSG00000113391	4.202803359	-1.253117786	0.562449895	-2.227963409	0.025882955	0.106135935	FAM172A
ENSG00000133943	1.950287971	1.345304858	0.605325934	2.222447086	0.026253106	0.107473899	C14orf159
ENSG00000178718	1.125799876	-1.641010353	0.738791295	-2.221209649	0.026336765	0.107642579	RPP25
ENSG00000173542	1.072457176	1.733467784	0.781283198	2.218744481	0.026504113	0.108123889	MOB1B
ENSG00000100726	1.613939158	-1.359394073	0.613283688	-2.216582798	0.026651614	0.108468257	TELO2
ENSG00000187446	2.797300539	-1.033947122	0.466976212	-2.214132316	0.026819678	0.10900337	CHP1
