	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	featureData.symbol
ENSG00000104320	37.17386519	2.417400119	0.200422978	12.06149189	1.69E-33	7.35E-32	NBN
ENSG00000251230	120.7769685	3.943114204	0.326970322	12.05954773	1.73E-33	7.50E-32	RP11-701P16.5
ENSG00000089009	800.2607846	-1.397995591	0.116119443	-12.0392895	2.21E-33	9.56E-32	RPL6
ENSG00000060491	74.51025018	1.453084997	0.121375867	11.97177848	4.99E-33	2.15E-31	OGFR
ENSG00000184182	118.4019929	1.90904442	0.159718987	11.95252019	6.30E-33	2.71E-31	UBE2F
ENSG00000103642	274.3549536	1.020411366	0.085417296	11.94619145	6.80E-33	2.91E-31	LACTB
ENSG00000174600	23.03578853	3.590604652	0.301044286	11.92716428	8.54E-33	3.64E-31	CMKLR1
ENSG00000186818	347.7562821	1.508192031	0.126602446	11.91281901	1.01E-32	4.31E-31	LILRB4
ENSG00000140511	31.89380578	3.938882731	0.330753891	11.90880241	1.06E-32	4.51E-31	HAPLN3
ENSG00000110077	290.6415404	2.857877528	0.24064654	11.87583052	1.58E-32	6.67E-31	MS4A6A
ENSG00000183019	63.52718315	-4.440138512	0.375994165	-11.80906229	3.50E-32	1.47E-30	C19orf59
ENSG00000104518	96.56712479	2.321867956	0.197373202	11.763846	5.99E-32	2.51E-30	GSDMD
ENSG00000140280	145.4948596	1.834707925	0.156268315	11.74075451	7.88E-32	3.29E-30	LYSMD2
ENSG00000107099	61.4604662	1.884555972	0.160840933	11.71689281	1.04E-31	4.35E-30	DOCK8
ENSG00000121064	66.73968674	2.11574194	0.181225345	11.67464704	1.72E-31	7.12E-30	SCPEP1
ENSG00000170345	83.94526737	-1.90399377	0.163256408	-11.66259749	1.98E-31	8.18E-30	FOS
ENSG00000025708	2840.665178	1.729744714	0.148493594	11.64861507	2.33E-31	9.61E-30	TYMP
ENSG00000132792	65.00424729	1.527280816	0.131143208	11.64590098	2.41E-31	9.88E-30	CTNNBL1
ENSG00000131669	783.7630475	1.595356171	0.137396703	11.61131337	3.61E-31	1.48E-29	NINJ1
ENSG00000006747	25.04405251	5.904830636	0.508920386	11.60266084	3.99E-31	1.63E-29	SCIN
ENSG00000101290	44.74721104	2.105732444	0.18230434	11.55064354	7.33E-31	2.98E-29	CDS2
ENSG00000142089	2892.193008	5.240268786	0.453937132	11.54404084	7.91E-31	3.20E-29	IFITM3
ENSG00000136026	76.58056653	1.59920132	0.138652188	11.53390615	8.90E-31	3.59E-29	CKAP4
ENSG00000106785	32.43001454	2.853861265	0.247810315	11.51631344	1.09E-30	4.39E-29	TRIM14
ENSG00000151327	208.2395866	1.3941965	0.121135187	11.50942627	1.18E-30	4.74E-29	FAM177A1
ENSG00000101160	146.0314335	1.649757009	0.143526933	11.49440716	1.41E-30	5.62E-29	CTSZ
ENSG00000144674	48.36605213	2.246678055	0.195701731	11.48011336	1.66E-30	6.61E-29	GOLGA4
ENSG00000204264	358.9974194	1.30919236	0.114333124	11.45068302	2.33E-30	9.26E-29	PSMB8
ENSG00000138433	155.7008623	2.012718964	0.175812324	11.44811079	2.40E-30	9.51E-29	CIR1
ENSG00000164136	40.73056355	2.605997991	0.227792659	11.44021938	2.63E-30	1.04E-28	IL15
ENSG00000221914	45.88308386	1.568287729	0.137326077	11.42017428	3.32E-30	1.30E-28	PPP2R2A
ENSG00000126709	1638.75485	4.435400444	0.388697635	11.41092726	3.69E-30	1.44E-28	IFI6
ENSG00000065911	74.02825462	1.481091318	0.13012079	11.38243412	5.12E-30	2.00E-28	MTHFD2
ENSG00000188610	18.47399899	4.085917183	0.359062112	11.3794161	5.30E-30	2.06E-28	FAM72B
ENSG00000173221	459.128584	1.476430691	0.129782606	11.3761831	5.50E-30	2.13E-28	GLRX
ENSG00000163486	18.48898623	3.55667086	0.313053246	11.36123298	6.52E-30	2.52E-28	SRGAP2
ENSG00000134531	115.5094594	2.191369966	0.19290116	11.3600663	6.61E-30	2.55E-28	EMP1
ENSG00000125779	58.61343233	1.550256164	0.136497314	11.35741154	6.81E-30	2.62E-28	PANK2
ENSG00000177917	44.77341053	1.751637534	0.155089067	11.29439726	1.40E-29	5.36E-28	ARL6IP6
ENSG00000269640	29.03726156	2.965101425	0.262696748	11.28716458	1.52E-29	5.80E-28	CTD-2521M24.9
ENSG00000117226	83.54504319	3.126982502	0.277165326	11.28201187	1.61E-29	6.13E-28	GBP3
ENSG00000112343	82.85578624	1.645069465	0.146087904	11.26081914	2.05E-29	7.77E-28	TRIM38
ENSG00000133101	45.84716885	8.214049865	0.729989129	11.25229067	2.26E-29	8.53E-28	CCNA1
ENSG00000101439	1591.195712	1.366485928	0.121575849	11.23978105	2.60E-29	9.80E-28	CST3
ENSG00000180573	165.3677001	1.434251492	0.127692904	11.23203754	2.84E-29	1.07E-27	HIST1H2AC
ENSG00000106991	103.9377118	-1.426689595	0.127466918	-11.1926264	4.43E-29	1.66E-27	ENG
ENSG00000140968	61.41230702	2.571482183	0.229950133	11.18278191	4.95E-29	1.85E-27	IRF8
ENSG00000115828	77.94970561	-1.648631285	0.147675384	-11.16388691	6.13E-29	2.28E-27	QPCT
ENSG00000134108	65.6859285	1.733263868	0.155624818	11.13745157	8.24E-29	3.06E-27	ARL8B
ENSG00000143344	75.10717912	2.32655976	0.209608101	11.09956988	1.26E-28	4.66E-27	RGL1
ENSG00000136048	181.5920261	2.301985915	0.207624024	11.08728109	1.45E-28	5.33E-27	DRAM1
ENSG00000138166	42.45450211	2.939663155	0.265336833	11.07898635	1.59E-28	5.83E-27	DUSP5
ENSG00000108424	74.84551378	1.403757525	0.126713083	11.07823667	1.60E-28	5.86E-27	KPNB1
ENSG00000175130	812.9778917	-1.571789503	0.141892324	-11.07733991	1.62E-28	5.91E-27	MARCKSL1
ENSG00000143891	19.41687494	3.39518887	0.307667713	11.0352459	2.58E-28	9.38E-27	GALM
ENSG00000128394	15.66968238	3.200092163	0.290054915	11.03271137	2.66E-28	9.62E-27	APOBEC3F
ENSG00000179044	19.82930673	5.265185438	0.477894821	11.01745658	3.15E-28	1.14E-26	EXOC3L1
ENSG00000135363	20.62693445	2.629469219	0.238700159	11.0157833	3.21E-28	1.15E-26	LMO2
ENSG00000155962	35.64531742	2.23085414	0.202531441	11.01485347	3.24E-28	1.16E-26	CLIC2
ENSG00000100129	77.33832947	-2.004200235	0.1820821	-11.00712391	3.53E-28	1.26E-26	EIF3L
ENSG00000055130	42.55739178	2.207029734	0.20073115	10.99495384	4.04E-28	1.44E-26	CUL1
ENSG00000116514	58.2217652	1.557623997	0.142070599	10.96373215	5.71E-28	2.02E-26	RNF19B
ENSG00000147894	39.00076509	1.760489334	0.160635566	10.95952396	5.98E-28	2.11E-26	C9orf72
ENSG00000137959	263.9405964	5.137549542	0.472129908	10.88164393	1.41E-27	4.96E-26	IFI44L
ENSG00000153823	101.9703531	-2.445020294	0.224852841	-10.8738688	1.54E-27	5.38E-26	PID1
ENSG00000100911	1241.99195	1.626122596	0.149801424	10.85518783	1.88E-27	6.58E-26	PSME2
ENSG00000154305	39.02739044	1.65912122	0.152856548	10.85410628	1.91E-27	6.64E-26	MIA3
ENSG00000197860	117.6904982	2.090216102	0.192993471	10.83050161	2.47E-27	8.57E-26	SGTB
ENSG00000132109	38.57122878	1.663048774	0.153826994	10.81116341	3.05E-27	1.06E-25	TRIM21
ENSG00000173801	16.39504128	5.03051715	0.465927816	10.79677362	3.57E-27	1.23E-25	JUP
ENSG00000062194	119.6142449	1.174139665	0.108796337	10.79208819	3.75E-27	1.29E-25	GPBP1
ENSG00000133104	103.6861633	1.318148663	0.122251649	10.78225672	4.18E-27	1.43E-25	SPG20
ENSG00000146192	20.63281939	4.210099098	0.390767127	10.77393364	4.57E-27	1.57E-25	FGD2
ENSG00000179021	38.23865114	1.769300945	0.164479569	10.75696485	5.50E-27	1.88E-25	C3orf38
ENSG00000155307	420.7125386	1.233428865	0.115050661	10.72074554	8.13E-27	2.77E-25	SAMSN1
ENSG00000204267	63.18082889	2.121156888	0.198056603	10.70985192	9.15E-27	3.11E-25	TAP2
ENSG00000069493	43.67548706	1.950614363	0.182238283	10.70364763	9.78E-27	3.31E-25	CLEC2D
ENSG00000136156	555.8676423	1.012577182	0.09507802	10.64996072	1.74E-26	5.89E-25	ITM2B
ENSG00000231925	135.8943609	1.311210361	0.123171306	10.64542067	1.83E-26	6.17E-25	TAPBP
ENSG00000099985	90.85313503	-3.3513583	0.31490137	-10.64256499	1.89E-26	6.34E-25	OSM
ENSG00000138755	19.90237078	5.565098048	0.523405856	10.63247188	2.10E-26	7.05E-25	CXCL9
ENSG00000112245	35.9512374	1.718207225	0.162112003	10.59888965	3.02E-26	1.00E-24	PTP4A1
ENSG00000092295	33.31076948	7.821399452	0.73923227	10.58043564	3.67E-26	1.22E-24	TGM1
ENSG00000114439	64.97515231	1.65087983	0.156353335	10.558648	4.63E-26	1.53E-24	BBX
ENSG00000213512	37.89707014	3.309142263	0.313471338	10.55644284	4.74E-26	1.57E-24	GBP7
ENSG00000137414	16.98096479	4.022623821	0.381518632	10.54371525	5.43E-26	1.79E-24	FAM8A1
ENSG00000157191	112.7844322	1.133674965	0.107551324	10.54078116	5.60E-26	1.84E-24	NECAP2
ENSG00000188921	37.28882194	2.079865725	0.197422254	10.53511285	5.95E-26	1.94E-24	PTPLAD2
ENSG00000147684	90.51382018	-1.302402895	0.12363883	-10.53393096	6.03E-26	1.96E-24	NDUFB9
ENSG00000136770	73.01815825	1.264587943	0.120136829	10.52623044	6.54E-26	2.12E-24	DNAJC1
ENSG00000125691	284.074417	-1.252601012	0.119665365	-10.46753181	1.22E-25	3.94E-24	RPL23
ENSG00000185404	28.48390948	2.252849189	0.215249307	10.46623201	1.23E-25	3.99E-24	SP140L
ENSG00000163131	798.646739	1.452056822	0.139037833	10.44360938	1.57E-25	5.04E-24	CTSS
ENSG00000175416	65.74970849	-1.570932541	0.150530675	-10.43596289	1.70E-25	5.43E-24	CLTB
ENSG00000198087	19.0561619	2.936562096	0.28173291	10.42321289	1.94E-25	6.19E-24	CD2AP
ENSG00000162616	42.97455762	2.35908888	0.226861221	10.39881946	2.51E-25	7.96E-24	DNAJB4
ENSG00000064012	33.06793962	1.928076855	0.185468785	10.39569466	2.59E-25	8.20E-24	CASP8
ENSG00000110492	17.6264156	5.780703873	0.556237599	10.39250832	2.68E-25	8.46E-24	MDK
ENSG00000038210	15.53763792	3.541713669	0.341673738	10.36577668	3.55E-25	1.12E-23	PI4K2B
ENSG00000137331	233.6443024	-2.222380443	0.214862706	-10.34325817	4.49E-25	1.41E-23	IER3
ENSG00000198355	187.7821762	1.376679641	0.133389916	10.32071751	5.68E-25	1.78E-23	PIM3
ENSG00000179144	150.6162784	1.43384171	0.139057375	10.31115186	6.27E-25	1.96E-23	GIMAP7
ENSG00000100342	22.38924322	2.505397901	0.242984342	10.31094381	6.29E-25	1.96E-23	APOL1
ENSG00000122406	301.1434831	-1.194167458	0.115982902	-10.29606468	7.34E-25	2.27E-23	RPL5
ENSG00000172123	19.39235933	2.497733081	0.242732076	10.29008249	7.81E-25	2.41E-23	SLFN12
ENSG00000115935	80.07301894	1.368785624	0.133733262	10.23519209	1.38E-24	4.25E-23	WIPF1
ENSG00000100985	28.74832982	-4.281651291	0.419406771	-10.20882731	1.81E-24	5.56E-23	MMP9
ENSG00000137752	385.2044048	1.234071464	0.120899548	10.20741173	1.84E-24	5.63E-23	CASP1
ENSG00000102921	37.62130926	1.677952628	0.164817685	10.18065887	2.42E-24	7.38E-23	N4BP1
ENSG00000213533	12.97476254	3.912274219	0.384306456	10.18008975	2.43E-24	7.40E-23	TMEM110
ENSG00000180817	71.44983222	2.021642242	0.199239289	10.14680512	3.42E-24	1.04E-22	PPA1
ENSG00000198839	54.63595709	1.542109373	0.15285144	10.08894238	6.18E-24	1.87E-22	ZNF277
ENSG00000117899	67.35291762	1.195576979	0.118904224	10.05495801	8.74E-24	2.64E-22	MESDC2
ENSG00000254470	28.47448229	1.778590099	0.177009899	10.04796967	9.38E-24	2.82E-22	AP5B1
ENSG00000126264	75.32806248	1.268588057	0.126356092	10.03978549	1.02E-23	3.06E-22	HCST
ENSG00000188811	19.37384871	2.498761331	0.248922257	10.03832026	1.03E-23	3.10E-22	NHLRC3
ENSG00000161929	20.96124589	3.31432768	0.330494409	10.02839258	1.14E-23	3.42E-22	SCIMP
ENSG00000164691	33.70764845	1.834966519	0.183515373	9.998979852	1.54E-23	4.59E-22	TAGAP
ENSG00000169429	2098.399732	-2.400581281	0.240203781	-9.993936281	1.62E-23	4.82E-22	IL8
ENSG00000116260	56.94421973	-2.263860756	0.226889013	-9.977833349	1.91E-23	5.64E-22	QSOX1
ENSG00000168062	16.57007637	5.94200382	0.595519717	9.977845646	1.91E-23	5.64E-22	BATF2
ENSG00000111846	15.07230302	2.710371072	0.272146167	9.959247639	2.30E-23	6.78E-22	GCNT2
ENSG00000166165	24.77114739	4.271273617	0.429997837	9.933244428	2.98E-23	8.79E-22	CKB
ENSG00000120265	173.5638826	1.468811352	0.148190551	9.911639736	3.71E-23	1.09E-21	PCMT1
ENSG00000123595	99.55587494	1.485016879	0.150280968	9.881603108	5.00E-23	1.47E-21	RAB9A
ENSG00000168404	22.53629453	2.932639514	0.296924902	9.876704502	5.25E-23	1.54E-21	MLKL
ENSG00000155629	24.51817169	2.088299259	0.211563664	9.870784142	5.57E-23	1.63E-21	PIK3AP1
ENSG00000167601	14.54936421	5.451486001	0.552955202	9.858820361	6.28E-23	1.83E-21	AXL
ENSG00000269996	13.74449251	3.139636105	0.318604496	9.854337108	6.56E-23	1.91E-21	RP11-343N15.5
ENSG00000162645	181.2700113	1.731228513	0.176206099	9.825020401	8.79E-23	2.54E-21	GBP2
ENSG00000172936	57.65470385	1.37187849	0.13964854	9.82379399	8.89E-23	2.56E-21	MYD88
ENSG00000127951	395.0934157	2.219153011	0.226448679	9.799805492	1.13E-22	3.24E-21	FGL2
ENSG00000147996	17.83739156	2.79271312	0.285234176	9.790948458	1.23E-22	3.53E-21	CBWD5
ENSG00000059377	17.5710575	-2.639081042	0.26974529	-9.783603798	1.32E-22	3.79E-21	TBXAS1
ENSG00000158122	64.27386843	1.270258961	0.129961823	9.77409312	1.45E-22	4.15E-21	AAED1
ENSG00000147604	1598.380089	-1.01168638	0.103645232	-9.761050882	1.65E-22	4.71E-21	RPL7
ENSG00000203446	11.86611822	3.89879586	0.402835425	9.678383822	3.73E-22	1.06E-20	AC004988.1
ENSG00000116459	80.94178203	-1.154785943	0.119320679	-9.678003456	3.74E-22	1.06E-20	ATP5F1
ENSG00000198736	52.91791966	1.283113309	0.132822995	9.660325102	4.44E-22	1.25E-20	MSRB1
ENSG00000106392	29.50890213	2.013545737	0.208653758	9.650177197	4.91E-22	1.38E-20	C1GALT1
ENSG00000100225	91.24914687	1.454845767	0.151232219	9.619945897	6.59E-22	1.84E-20	FBXO7
ENSG00000111786	98.39881942	-1.114189712	0.115919581	-9.61174727	7.13E-22	1.99E-20	SRSF9
ENSG00000105856	70.66405674	1.407172898	0.146458241	9.60801445	7.40E-22	2.06E-20	HBP1
ENSG00000136986	73.01616738	1.229298083	0.128176539	9.590663752	8.75E-22	2.43E-20	DERL1
ENSG00000141447	12.41297428	3.449248356	0.359740933	9.588145365	8.97E-22	2.48E-20	OSBPL1A
ENSG00000112149	116.177932	1.526508704	0.159672406	9.560253669	1.17E-21	3.24E-20	CD83
ENSG00000113532	54.73035633	1.46439613	0.153359052	9.54880789	1.31E-21	3.61E-20	ST8SIA4
ENSG00000119508	23.5886123	2.314347958	0.242669081	9.537053309	1.47E-21	4.02E-20	NR4A3
ENSG00000227017	12.61859002	3.435883361	0.360405293	9.53338763	1.52E-21	4.16E-20	AC007036.6
ENSG00000120306	268.9873394	1.161780263	0.121912996	9.52958506	1.58E-21	4.30E-20	CYSTM1
ENSG00000141574	11.62024255	4.159276309	0.436463786	9.529487765	1.58E-21	4.30E-20	SECTM1
ENSG00000247596	72.50954873	-1.652171132	0.173382564	-9.529050058	1.59E-21	4.30E-20	TWF2
ENSG00000095794	212.2754632	1.397381328	0.146819945	9.517653241	1.77E-21	4.79E-20	CREM
ENSG00000065243	27.09654555	1.876604449	0.197392061	9.506990494	1.96E-21	5.30E-20	PKN2
ENSG00000117859	15.41282465	2.606934035	0.274532847	9.495891166	2.18E-21	5.88E-20	OSBPL9
ENSG00000175489	42.06142937	-1.777723105	0.187303143	-9.491154701	2.28E-21	6.14E-20	LRRC25
ENSG00000197324	64.25743157	1.071902729	0.112960287	9.489199771	2.33E-21	6.24E-20	LRP10
ENSG00000122068	49.52232087	1.411533416	0.148803413	9.485894082	2.40E-21	6.43E-20	FYTTD1
ENSG00000171155	30.13580353	1.798467661	0.189650535	9.483061359	2.47E-21	6.59E-20	C1GALT1C1
ENSG00000147872	138.0180719	-1.872839307	0.197499349	-9.482761907	2.48E-21	6.60E-20	PLIN2
ENSG00000196371	11.59986852	3.344338866	0.352769714	9.480232375	2.54E-21	6.74E-20	FUT4
ENSG00000151012	162.5708147	-1.153733666	0.121875746	-9.466474679	2.89E-21	7.68E-20	SLC7A11
ENSG00000117289	150.7715833	1.341137187	0.141889438	9.451987447	3.32E-21	8.80E-20	TXNIP
ENSG00000157045	56.20814722	1.288428701	0.136323427	9.451264026	3.35E-21	8.84E-20	NTAN1
ENSG00000139679	127.2916019	1.275325752	0.134945259	9.450689594	3.37E-21	8.87E-20	LPAR6
ENSG00000180644	18.56626724	3.096749099	0.328221238	9.434944305	3.91E-21	1.03E-19	PRF1
ENSG00000143162	192.8230705	1.49572545	0.158886553	9.413795053	4.79E-21	1.25E-19	CREG1
ENSG00000179271	110.7445092	-1.188439377	0.126573391	-9.389330339	6.04E-21	1.58E-19	GADD45GIP1
ENSG00000204388	52.04155221	2.077917103	0.221868607	9.365530047	7.57E-21	1.97E-19	HSPA1B
ENSG00000120539	13.37494003	3.900870374	0.418174163	9.328339055	1.08E-20	2.79E-19	MASTL
ENSG00000101347	113.4768765	1.561906035	0.167656784	9.316092083	1.21E-20	3.12E-19	SAMHD1
ENSG00000120594	41.08845671	-1.943830075	0.208929697	-9.303751952	1.36E-20	3.50E-19	PLXDC2
ENSG00000169902	25.10779662	-4.690251866	0.504265841	-9.301149277	1.39E-20	3.58E-19	TPST1
ENSG00000100599	24.7667991	-2.311403552	0.249056204	-9.280650358	1.68E-20	4.33E-19	RIN3
ENSG00000135074	13.04206334	5.13304573	0.553334103	9.276575758	1.75E-20	4.49E-19	ADAM19
ENSG00000171621	15.32535912	2.862641889	0.309336934	9.254122515	2.16E-20	5.53E-19	SPSB1
ENSG00000185880	62.84472679	1.914022562	0.207467645	9.225643636	2.82E-20	7.20E-19	TRIM69
ENSG00000134028	44.73036991	2.720208934	0.295132162	9.216917982	3.06E-20	7.80E-19	ADAMDEC1
ENSG00000177721	25.54343736	2.045561116	0.222148231	9.208090944	3.32E-20	8.45E-19	ANXA2R
ENSG00000104823	35.30931204	-1.449959994	0.158212554	-9.164633005	4.97E-20	1.26E-18	ECH1
ENSG00000103966	56.05577815	1.766575726	0.193402776	9.134179804	6.59E-20	1.67E-18	EHD4
ENSG00000076067	11.85855217	3.4712676	0.380121322	9.131999185	6.72E-20	1.70E-18	RBMS2
ENSG00000158042	16.18212881	2.297878986	0.25187158	9.123216637	7.29E-20	1.84E-18	MRPL17
ENSG00000206503	2726.936106	1.055032803	0.115952074	9.098869594	9.13E-20	2.30E-18	HLA-A
ENSG00000093167	58.97577708	1.549766647	0.170384632	9.095694991	9.40E-20	2.36E-18	LRRFIP2
ENSG00000133961	43.245937	-1.451297704	0.159624364	-9.091956055	9.73E-20	2.44E-18	NUMB
ENSG00000134109	19.68289531	2.044266822	0.224935256	9.088245494	1.01E-19	2.52E-18	EDEM1
ENSG00000108106	12.08795215	2.750968687	0.3027085	9.087847501	1.01E-19	2.52E-18	UBE2S
ENSG00000144655	19.33545034	2.002534042	0.220393223	9.086187034	1.03E-19	2.55E-18	CSRNP1
ENSG00000146376	24.60774168	-2.275433199	0.250428825	-9.086147338	1.03E-19	2.55E-18	ARHGAP18
ENSG00000122694	160.822088	1.463385795	0.161181627	9.07911046	1.09E-19	2.72E-18	GLIPR2
ENSG00000182196	68.33974339	-1.092698405	0.120460827	-9.070985436	1.18E-19	2.92E-18	ARL6IP4
ENSG00000152492	33.23197882	1.607844574	0.177366437	9.0651005	1.24E-19	3.07E-18	CCDC50
ENSG00000171860	417.6885235	1.39743825	0.154195509	9.062768809	1.27E-19	3.13E-18	C3AR1
ENSG00000185339	33.33042855	2.474938495	0.273231602	9.058024322	1.33E-19	3.26E-18	TCN2
ENSG00000026103	14.70320783	2.611500222	0.288415987	9.054630593	1.37E-19	3.36E-18	FAS
ENSG00000004779	59.57991941	-1.240285411	0.137102185	-9.046430687	1.48E-19	3.61E-18	NDUFAB1
ENSG00000143546	1480.922202	-1.795415898	0.198905816	-9.026462544	1.77E-19	4.33E-18	S100A8
ENSG00000103121	44.48996286	1.385247505	0.153920065	8.999785081	2.26E-19	5.50E-18	CMC2
ENSG00000137642	26.55240005	-2.540253183	0.282486571	-8.992474131	2.42E-19	5.87E-18	SORL1
ENSG00000145287	117.7752443	2.840193606	0.315882709	8.991291782	2.44E-19	5.92E-18	PLAC8
ENSG00000104805	47.18997076	1.223556082	0.136178236	8.984960593	2.59E-19	6.25E-18	NUCB1
ENSG00000175315	13.98281013	-4.034371778	0.449335932	-8.978520288	2.74E-19	6.62E-18	CST6
ENSG00000122417	21.26983829	2.615068899	0.291934756	8.957716907	3.31E-19	7.98E-18	ODF2L
ENSG00000132963	323.7458616	1.022077233	0.114142723	8.95437925	3.42E-19	8.21E-18	POMP
ENSG00000187210	9.981150592	3.608365298	0.404297444	8.925026249	4.46E-19	1.07E-17	GCNT1
ENSG00000134371	46.54498297	1.198312909	0.134281637	8.923877724	4.50E-19	1.08E-17	CDC73
ENSG00000092330	60.10548544	1.076280468	0.120761403	8.912454146	4.99E-19	1.19E-17	TINF2
ENSG00000177575	41.08536562	1.935470472	0.217207462	8.91069973	5.07E-19	1.21E-17	CD163
ENSG00000141753	11.20905573	4.570576251	0.513305798	8.904197599	5.38E-19	1.28E-17	IGFBP4
ENSG00000078081	9.679394462	3.97853091	0.447256706	8.895408061	5.82E-19	1.38E-17	LAMP3
ENSG00000169504	60.21982571	1.789200946	0.201626027	8.873859043	7.07E-19	1.67E-17	CLIC4
ENSG00000173418	40.08482185	-1.346163473	0.152230066	-8.842954024	9.32E-19	2.20E-17	NAA20
ENSG00000147274	50.01458512	-1.231613319	0.139283831	-8.842471614	9.36E-19	2.20E-17	RBMX
ENSG00000204138	18.58730798	2.203286701	0.249875461	8.817539308	1.17E-18	2.75E-17	PHACTR4
ENSG00000157551	18.289011	-3.551725507	0.404124021	-8.788701788	1.51E-18	3.54E-17	KCNJ15
ENSG00000157500	23.43551241	2.287868875	0.260463826	8.783825788	1.58E-18	3.68E-17	APPL1
ENSG00000153250	54.56185458	1.302387545	0.148311082	8.781458039	1.61E-18	3.76E-17	RBMS1
ENSG00000135486	214.4766393	-1.022308628	0.116540478	-8.772133472	1.75E-18	4.07E-17	HNRNPA1
ENSG00000141682	44.93163454	1.534541338	0.17607664	8.71518981	2.90E-18	6.70E-17	PMAIP1
ENSG00000115649	35.52141251	1.515540671	0.174163569	8.701823673	3.27E-18	7.51E-17	CNPPD1
ENSG00000136436	50.7921636	1.199869814	0.13802488	8.693141488	3.53E-18	8.10E-17	CALCOCO2
ENSG00000089692	10.95120657	5.62977722	0.64940659	8.669110083	4.36E-18	9.98E-17	LAG3
ENSG00000197872	64.28956374	1.87885726	0.217207157	8.650070696	5.15E-18	1.18E-16	FAM49A
ENSG00000211455	45.13847613	-1.774889094	0.205440775	-8.639419781	5.65E-18	1.29E-16	STK38L
ENSG00000126883	49.48190334	-1.507554841	0.175441351	-8.592927669	8.48E-18	1.92E-16	NUP214
ENSG00000076053	40.59506127	1.303644966	0.15171142	8.592925729	8.48E-18	1.92E-16	RBM7
ENSG00000110218	12.61394967	2.455038176	0.286151752	8.579497276	9.53E-18	2.16E-16	PANX1
ENSG00000268734	59.47352574	-2.540402284	0.296405147	-8.570709091	1.03E-17	2.33E-16	CTB-61M7.2
ENSG00000109756	17.33312673	2.513273206	0.294177874	8.543379471	1.30E-17	2.94E-16	RAPGEF2
ENSG00000163219	25.36387347	1.940613537	0.227361629	8.535360807	1.40E-17	3.14E-16	ARHGAP25
ENSG00000134758	24.84336181	1.949661755	0.228454079	8.534151662	1.41E-17	3.17E-16	RNF138
ENSG00000184988	45.03905288	1.345711419	0.157727827	8.531858003	1.44E-17	3.23E-16	TMEM106A
ENSG00000085449	22.5936189	2.061334736	0.242305288	8.507180154	1.78E-17	3.99E-16	WDFY1
ENSG00000072401	120.5779039	1.258736895	0.148125654	8.497764323	1.93E-17	4.31E-16	UBE2D1
ENSG00000127311	9.432916409	3.756538913	0.442407352	8.491131299	2.05E-17	4.56E-16	HELB
ENSG00000065882	18.66915089	1.886748508	0.222575834	8.47687941	2.31E-17	5.14E-16	TBC1D1
ENSG00000137198	107.8095857	5.14356963	0.606904957	8.475082585	2.35E-17	5.21E-16	GMPR
ENSG00000123737	42.85556243	2.76668527	0.326486283	8.474124063	2.37E-17	5.25E-16	EXOSC9
ENSG00000113070	14.60374812	-3.801588713	0.448756527	-8.471383672	2.42E-17	5.36E-16	HBEGF
ENSG00000139289	141.2935042	-2.301789476	0.271928476	-8.464687161	2.57E-17	5.66E-16	PHLDA1
ENSG00000265681	113.9376944	-1.082006821	0.127995605	-8.453468515	2.83E-17	6.22E-16	RPL17
ENSG00000135094	307.2344632	3.145968925	0.372172756	8.452980159	2.84E-17	6.23E-16	SDS
ENSG00000082397	45.35345906	-1.25277535	0.148285015	-8.448428498	2.95E-17	6.47E-16	EPB41L3
ENSG00000111911	25.69998135	1.672432916	0.198129073	8.441128276	3.14E-17	6.87E-16	HINT3
